id,userid,text,datahora,modelo,sentimento,score,created_on
10979,4,"Vinho harmonioso e bem trabalhado, surpreendente.",2023-01-04 23:54:25,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.672847,2023-06-07 07:39:12
10980,3,"Vinho harmonioso e bem trabalhado, surpreendente.",2023-08-01 23:15:36,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.805222,2025-09-09 04:09:08
10981,2,"Excelente vinho, recomendo vivamente.",2024-07-18 21:10:40,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.845684,2025-09-02 02:07:18
10982,4,"Vinho harmonioso e bem trabalhado, surpreendente.",2024-03-20 21:51:44,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.731325,2024-11-01 05:10:58
10983,4,Notas de oxidação e sabor desequilibrado.,2023-10-24 20:57:18,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.294137,2025-01-29 18:46:33
10984,4,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2024-09-13 11:02:35,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.892323,2024-12-15 23:50:22
10985,1,Acidez equilibrada e notas florais elegantes.,2024-07-22 18:45:19,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.804774,2025-07-20 22:00:06
10986,3,"Aroma frutado e agradável, final persistente.",2024-08-30 16:49:03,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.714091,2024-11-11 14:13:01
10987,3,"Vinho harmonioso e bem trabalhado, surpreendente.",2023-08-07 14:36:09,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.765074,2024-12-02 00:23:37
10988,2,"Excelente vinho, recomendo vivamente.",2023-01-09 23:24:24,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.683645,2025-05-18 19:33:26
10989,3,Acidez equilibrada e notas florais elegantes.,2024-12-21 23:33:00,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.771206,2025-05-29 14:38:12
10990,3,Aroma artificial e final amargo.,2024-07-24 02:17:58,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.115018,2025-10-13 03:45:23
10991,3,"Aroma frutado e agradável, final persistente.",2025-10-02 11:37:21,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.848884,2025-10-10 04:04:01
10992,4,"Excelente vinho, recomendo vivamente.",2023-12-30 06:25:22,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.689046,2025-10-21 08:51:49
10993,3,"Aroma frutado e agradável, final persistente.",2023-04-07 19:34:13,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.9629,2024-09-06 16:39:48
10994,3,"Cumpre o mínimo, sem se destacar.",2023-08-16 10:16:01,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.4757,2024-05-08 20:23:41
10995,4,Aroma artificial e final amargo.,2024-04-21 11:42:57,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.156627,2024-10-09 14:58:47
10996,3,Notas de oxidação e sabor desequilibrado.,2024-04-29 05:52:06,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.286693,2025-03-02 08:07:30
10997,1,"Muito abaixo das expectativas, dececionante.",2025-03-26 10:10:01,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.210928,2025-05-14 14:01:38
10998,2,"Comentário neutro, nada a destacar.",2023-08-06 02:17:34,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.488384,2025-05-22 10:28:18
10999,2,"Vinho sem equilíbrio, acidez excessiva.",2024-08-29 04:05:48,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.056372,2025-03-05 09:39:13
11000,2,"Vinho sem equilíbrio, acidez excessiva.",2025-02-15 01:11:12,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.060806,2025-09-08 09:55:12
11001,1,"Taninos agressivos, difícil de apreciar.",2024-12-29 01:01:33,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.294426,2025-08-02 05:52:25
11002,3,Acidez equilibrada e notas florais elegantes.,2024-05-14 17:03:40,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.715645,2025-08-03 10:58:39
11003,1,"Aroma frutado e agradável, final persistente.",2025-02-08 11:55:55,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.707285,2025-09-17 05:59:12
11004,1,"Aroma frutado e agradável, final persistente.",2023-01-16 08:38:09,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.667364,2024-08-04 04:02:35
11005,3,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2025-03-05 04:17:43,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.74429,2025-10-21 14:23:25
11006,1,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2025-03-14 12:31:36,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.978637,2025-03-24 00:29:01
11007,2,"Cumpre o mínimo, sem se destacar.",2025-06-16 11:41:55,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.454692,2025-10-16 10:15:45
11008,3,"Aroma frutado e agradável, final persistente.",2024-07-21 13:07:00,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.885462,2025-09-23 13:53:19
11009,3,Acidez equilibrada e notas florais elegantes.,2025-02-04 18:38:37,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.752994,2025-10-29 20:54:54
11010,3,"Vinho harmonioso e bem trabalhado, surpreendente.",2023-01-13 09:07:38,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.873285,2023-05-08 13:28:51
11011,3,"Aroma frutado e agradável, final persistente.",2024-01-09 05:43:19,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.877101,2024-03-26 12:28:47
11012,1,Acidez equilibrada e notas florais elegantes.,2024-03-29 09:07:47,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.793918,2024-09-30 18:19:28
11013,2,"Vinho harmonioso e bem trabalhado, surpreendente.",2024-12-17 14:49:43,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.955303,2025-01-05 22:10:41
11014,1,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2023-01-23 18:00:45,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.98515,2023-05-20 01:34:17
11015,2,"Aroma frutado e agradável, final persistente.",2025-03-18 22:21:17,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.82785,2025-06-19 11:05:24
11016,4,"Taninos agressivos, difícil de apreciar.",2024-01-20 09:58:01,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.154122,2025-09-13 18:12:08
11017,1,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2023-07-06 07:08:45,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.93209,2023-08-10 11:06:53
11018,4,"Excelente vinho, recomendo vivamente.",2024-06-12 19:06:04,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.87741,2025-09-08 09:50:29
11019,2,Acidez equilibrada e notas florais elegantes.,2024-05-08 08:33:00,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.977104,2025-09-25 01:00:45
11020,3,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2025-05-24 11:20:38,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.866639,2025-08-15 16:56:17
11021,3,"Taninos agressivos, difícil de apreciar.",2024-03-21 07:46:55,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.041838,2024-08-02 07:17:06
11022,2,"Excelente vinho, recomendo vivamente.",2025-10-07 21:17:53,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.915381,2025-10-08 07:15:56
11023,4,"Aroma frutado e agradável, final persistente.",2025-09-30 07:34:54,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.903327,2025-10-07 10:38:18
11024,4,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2023-03-07 04:52:02,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.775884,2024-05-06 19:20:16
11025,4,Acidez equilibrada e notas florais elegantes.,2024-06-17 00:08:03,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.910775,2025-04-17 10:37:01
11026,1,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2023-03-11 03:04:14,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.827014,2024-09-20 08:19:42
11027,2,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2024-11-16 21:21:13,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.826864,2025-04-25 14:53:25
11028,2,"Vinho sem equilíbrio, acidez excessiva.",2023-12-05 01:11:02,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.0737,2024-10-14 16:49:00
11029,2,"Excelente vinho, recomendo vivamente.",2023-08-19 18:47:55,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.871745,2024-02-20 13:41:16
11030,4,"Sabor correto, dentro do esperado.",2023-09-24 11:48:26,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.609893,2025-03-13 21:49:56
11031,3,"Vinho sem equilíbrio, acidez excessiva.",2024-05-05 13:43:39,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.261552,2024-06-21 16:48:57
11032,3,"Muito abaixo das expectativas, dececionante.",2024-04-11 10:48:57,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.168477,2024-10-31 11:16:29
11033,1,"Vinho harmonioso e bem trabalhado, surpreendente.",2023-04-07 21:54:39,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.782025,2023-05-28 18:20:54
11034,3,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2024-07-07 15:52:17,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.954989,2025-07-25 18:23:37
11035,2,Acidez equilibrada e notas florais elegantes.,2023-08-13 17:35:27,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.888013,2025-04-22 16:32:07
11036,1,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2023-07-08 16:39:44,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.888504,2024-11-01 16:51:52
11037,4,Acidez equilibrada e notas florais elegantes.,2023-11-06 00:16:50,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.761317,2024-05-10 07:27:08
11038,4,"Vinho sem equilíbrio, acidez excessiva.",2024-02-15 03:17:29,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.085863,2025-08-19 14:06:58
11039,4,"Vinho harmonioso e bem trabalhado, surpreendente.",2025-08-13 06:54:38,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.826674,2025-09-03 06:03:30
11040,4,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2025-04-01 03:37:15,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.751584,2025-07-29 09:00:36
11041,3,"Taninos agressivos, difícil de apreciar.",2024-07-17 15:46:05,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.01903,2025-02-25 17:04:17
11042,4,"Aroma frutado e agradável, final persistente.",2024-06-05 13:56:49,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.970029,2025-04-27 00:18:26
11043,2,"Excelente vinho, recomendo vivamente.",2025-08-19 05:32:56,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.84409,2025-09-24 20:32:50
11044,2,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2023-09-23 16:25:55,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.870267,2025-09-12 09:33:33
11045,4,"Excelente vinho, recomendo vivamente.",2023-06-21 09:49:53,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.83636,2024-04-21 20:07:30
11046,2,"Excelente vinho, recomendo vivamente.",2024-05-14 07:09:23,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.670416,2025-03-19 02:24:52
11047,1,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2023-10-18 23:59:59,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.875232,2024-01-27 11:54:03
11048,3,"Excelente vinho, recomendo vivamente.",2025-09-01 16:24:59,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.92941,2025-10-12 12:32:26
11049,2,"Taninos agressivos, difícil de apreciar.",2023-11-10 12:41:44,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.101998,2024-10-23 23:04:48
11050,1,"Muito abaixo das expectativas, dececionante.",2024-11-15 13:03:21,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.243291,2024-11-16 18:41:58
11051,1,"Excelente vinho, recomendo vivamente.",2025-01-24 15:42:45,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.995072,2025-05-16 09:14:23
11052,1,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2025-01-06 16:49:02,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.725839,2025-03-24 07:59:52
11053,2,"Excelente vinho, recomendo vivamente.",2023-02-17 09:55:36,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.943531,2023-11-06 18:03:42
11054,3,"Excelente vinho, recomendo vivamente.",2024-02-20 11:06:22,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.693988,2024-10-26 17:46:32
11055,1,"Vinho sem equilíbrio, acidez excessiva.",2024-12-02 11:51:29,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.269462,2025-06-29 21:17:16
11056,2,"Vinho sem equilíbrio, acidez excessiva.",2025-07-16 18:19:35,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.094956,2025-09-08 23:54:43
11057,4,Acidez equilibrada e notas florais elegantes.,2023-09-25 04:32:28,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.993318,2025-09-20 07:42:00
11058,2,"Vinho harmonioso e bem trabalhado, surpreendente.",2023-01-25 16:44:27,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.828101,2023-02-02 22:35:04
11059,2,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2025-08-09 06:22:22,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.961015,2025-09-24 05:07:55
11060,3,"Excelente vinho, recomendo vivamente.",2023-05-15 14:43:27,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.750027,2024-02-28 00:02:54
11061,2,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2024-05-11 09:38:34,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.775873,2025-09-04 22:03:04
11062,2,Notas de oxidação e sabor desequilibrado.,2025-08-07 22:46:29,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.138884,2025-08-14 04:55:17
11063,2,"Vinho harmonioso e bem trabalhado, surpreendente.",2024-06-26 04:41:16,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.787836,2025-06-08 06:39:39
11064,4,"Vinho harmonioso e bem trabalhado, surpreendente.",2024-10-15 16:25:11,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.798034,2025-02-14 05:06:49
11065,3,"Vinho sem equilíbrio, acidez excessiva.",2025-07-02 01:16:01,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.001394,2025-07-20 19:40:40
11066,2,"Excelente vinho, recomendo vivamente.",2023-04-10 04:53:37,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.661044,2023-06-30 06:21:11
11067,3,"Comentário neutro, nada a destacar.",2023-09-13 08:32:03,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.546769,2023-12-31 22:06:40
11068,3,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2023-08-12 18:43:03,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.813391,2025-10-05 03:27:45
11069,4,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2025-07-01 06:17:28,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.737751,2025-08-24 21:04:31
11070,2,Acidez equilibrada e notas florais elegantes.,2025-10-20 15:03:32,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.81298,2025-10-21 10:54:37
11071,3,"Vinho harmonioso e bem trabalhado, surpreendente.",2024-04-03 06:22:54,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.69168,2024-05-02 23:52:47
11072,1,Acidez equilibrada e notas florais elegantes.,2025-03-14 10:43:23,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.871086,2025-06-26 05:40:59
11073,4,"Vinho harmonioso e bem trabalhado, surpreendente.",2025-08-17 03:59:29,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.728774,2025-09-26 04:24:51
11074,2,"Vinho harmonioso e bem trabalhado, surpreendente.",2025-08-13 03:56:47,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.882796,2025-09-15 08:58:19
11075,1,"Aroma frutado e agradável, final persistente.",2025-07-09 01:46:56,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.799052,2025-08-13 20:06:10
11076,3,"Excelente vinho, recomendo vivamente.",2023-02-26 15:07:08,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.823798,2024-01-10 03:31:06
11077,2,"Aroma frutado e agradável, final persistente.",2023-04-15 19:19:10,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.996854,2024-08-30 15:47:54
11078,1,"Vinho harmonioso e bem trabalhado, surpreendente.",2023-07-12 15:56:45,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.978861,2024-11-22 06:08:14
11079,3,"Aroma frutado e agradável, final persistente.",2023-06-16 12:12:01,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.956836,2025-03-26 15:02:27
11080,2,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2024-03-06 08:41:14,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.740434,2024-03-08 05:07:16
11081,1,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2023-07-04 15:00:51,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.88003,2025-02-09 23:59:02
11082,1,Acidez equilibrada e notas florais elegantes.,2023-06-30 19:09:41,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.744907,2025-06-28 16:35:49
11083,3,"Vinho sem equilíbrio, acidez excessiva.",2024-03-07 14:52:41,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.309835,2025-03-19 14:43:10
11084,3,"Taninos agressivos, difícil de apreciar.",2023-11-17 13:52:02,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,5.1e-05,2024-05-27 09:07:17
11085,2,"Taninos agressivos, difícil de apreciar.",2024-08-09 05:00:56,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.338254,2025-05-04 17:09:53
11086,3,"Aroma frutado e agradável, final persistente.",2023-11-08 14:44:22,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.709227,2025-05-02 15:54:55
11087,2,"Vinho harmonioso e bem trabalhado, surpreendente.",2025-09-09 17:17:27,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.952979,2025-09-12 17:40:33
11088,3,Aroma artificial e final amargo.,2025-01-07 21:07:21,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.126338,2025-09-30 11:36:13
11089,4,"Sabor correto, dentro do esperado.",2024-02-23 04:58:11,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.608649,2024-08-18 10:07:52
11090,4,"Vinho harmonioso e bem trabalhado, surpreendente.",2024-09-04 08:59:52,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.743912,2025-03-05 14:17:42
11091,3,"Aroma frutado e agradável, final persistente.",2023-08-05 00:10:50,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.954988,2024-05-28 19:54:32
11092,2,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2024-03-30 09:15:18,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.826575,2024-11-25 01:43:49
11093,1,"Vinho harmonioso e bem trabalhado, surpreendente.",2024-05-26 04:03:38,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.927513,2024-12-31 19:07:25
11094,1,Aroma artificial e final amargo.,2023-10-05 12:09:48,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.248726,2023-11-05 20:15:49
11095,1,"Muito abaixo das expectativas, dececionante.",2025-06-04 17:13:55,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.104218,2025-08-27 18:52:10
11096,4,"Aroma frutado e agradável, final persistente.",2025-03-10 09:22:21,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.663282,2025-06-03 09:12:30
11097,1,Aroma artificial e final amargo.,2023-03-05 08:21:40,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.143932,2023-12-02 15:43:58
11098,1,Acidez equilibrada e notas florais elegantes.,2024-11-08 13:50:14,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.84443,2025-08-19 10:20:09
11099,3,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2025-04-09 21:52:22,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.938421,2025-10-19 08:19:44
11100,2,"Vinho sem equilíbrio, acidez excessiva.",2023-03-06 10:19:31,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.090555,2024-04-02 03:02:57
11101,1,"Sabor correto, dentro do esperado.",2023-08-01 02:47:40,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.631583,2025-02-21 13:04:04
11102,3,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2024-10-20 19:39:59,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.684333,2025-07-16 08:34:20
11103,3,Acidez equilibrada e notas florais elegantes.,2025-03-24 07:48:03,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.818599,2025-09-08 20:19:52
11104,1,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2024-05-09 23:31:06,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.850117,2025-03-02 05:48:53
11105,1,"Aroma frutado e agradável, final persistente.",2025-03-06 15:16:30,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.663523,2025-06-26 05:40:57
11106,1,"Taninos agressivos, difícil de apreciar.",2025-03-11 20:13:12,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.154508,2025-08-16 10:14:42
11107,2,Acidez equilibrada e notas florais elegantes.,2025-09-19 16:01:05,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.716798,2025-10-16 09:32:34
11108,1,"Excelente vinho, recomendo vivamente.",2023-03-16 09:21:37,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.875079,2025-08-30 09:57:49
11109,2,Acidez equilibrada e notas florais elegantes.,2024-05-02 00:29:41,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.879432,2024-06-30 15:06:32
11110,4,"Vinho harmonioso e bem trabalhado, surpreendente.",2023-05-29 20:53:11,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.787705,2025-04-20 10:02:48
11111,3,Acidez equilibrada e notas florais elegantes.,2024-05-05 10:13:39,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.990843,2025-06-12 07:35:32
